user_id,gong_id,gong_rank
3114,6863,7
3114,14011,6
3114,14157,4
3114,10564,7
3114,4524,2
3114,9606,6
3115,1838,9
3115,4480,4
3115,12181,5
3115,9315,4
3115,1711,7
3115,6747,1
3115,8738,8
3115,1760,10
3115,3128,6
3115,6012,6
3115,11060,2
3115,7269,4
3115,1876,6
3116,2386,2
3116,6078,5
3116,13436,4
3116,8848,10
3116,12714,1
3116,4098,2
3116,725,5
3116,12606,2
3116,4225,4
3117,6693,3
3117,14430,10
3117,8602,3
3117,4050,9
3117,3369,7
3117,13761,9
3117,5200,1
3117,2308,6
3117,2505,3
3117,13788,9
3117,3419,8
3118,8799,1
3118,6062,6
3118,4495,8
3118,9034,4
3118,1126,3
3118,8227,2
3118,1852,8
3118,11414,10
3118,8996,10
3118,3756,1
3118,1764,2
3119,8489,5
3119,12775,9
3119,4508,9
3119,10659,10
3119,3127,5
3119,616,2
3119,12328,2
3119,3380,7
3119,7434,5
3119,10648,6
3119,1851,1
3119,11911,10
3119,4560,6
3119,4108,1
3119,826,6
3119,12003,9
3120,2406,1
3120,4529,4
3120,680,8
3120,7177,4
3120,10308,2
3120,12638,10
3120,1697,2
3120,1835,3
3120,9191,7
3120,3897,2
3120,2359,2
3120,2247,8
3120,10424,8
3121,3446,9
3121,7439,3
3121,6620,7
3121,10044,5
3121,4348,3
3121,12014,4
3121,7657,9
3121,8646,2
3121,4437,8
3121,6476,4
3121,9087,2
3122,2314,6
3122,10224,5
3122,7675,4
3122,1659,6
3122,2247,9
3122,7737,6
3122,11694,3
3123,12502,1
3123,4191,1
3123,12167,9
3123,13265,10
3123,9952,3
3123,12989,8
3123,5779,4
3123,7669,7
3123,13145,2
3123,14352,6
3123,3582,8
3123,749,2
3123,1715,7
3124,1658,7
3124,8584,9
3124,12324,2
3124,14363,1
3124,7171,1
3124,13685,1
3124,6597,4
3124,5583,3
3124,3158,2
3124,12392,5
3124,4327,6
3124,4737,1
3125,6418,10
3125,10369,7
3125,4433,6
3125,13276,10
3125,7173,8
3125,4525,7
3125,13138,3
3125,12559,8
3125,12028,1
3125,13101,3
3126,784,2
3126,7335,10
3126,13817,2
3126,2216,4
3126,11662,10
3126,8102,3
3126,3305,6
3126,6621,1
3126,6676,1
3126,7629,6
3127,7925,3
3127,8878,1
3127,13925,1
3127,423,4
3127,14372,6
3127,6193,2
3127,7780,9
3127,3526,6
3127,4056,5
3127,10951,4
3127,10444,10
3127,6796,2
3127,3032,10
3127,8075,6
3127,13997,5
3128,936,7
3128,13482,2
3128,12925,8
3128,12710,5
3128,3579,3
3128,1689,5
3129,2155,9
3129,9814,4
3129,1065,4
3129,1118,7
3129,13062,3
3129,6610,3
3129,2611,6
3129,9572,5
3129,9873,8
3129,10778,1
3129,3515,8
3129,14370,2
3129,3847,7
3130,490,1
3130,2655,8
3130,12585,7
3130,4979,8
3130,8236,7
3130,2233,5
3130,12189,10
3130,14226,5
3130,135,8
3131,1844,2
3131,10483,1
3131,3526,8
3131,2928,6
3131,10868,3
3131,12008,2
3131,8517,2
3132,2271,9
3132,10589,5
3132,1884,8
3132,9461,7
3132,4830,2
3132,2375,6
3132,818,4
3132,12225,9
3132,6649,1
3132,6345,6
3133,590,10
3133,10621,4
3133,12568,5
3133,10740,7
3133,12892,6
3133,1203,7
3133,7886,9
3133,10100,3
3133,8972,10
3133,13192,6
3134,8319,9
3134,13992,9
3134,12920,3
3134,923,6
3134,13726,8
3134,4845,5
3134,14193,6
3134,5025,7
3134,14286,1
3134,6502,8
3135,883,8
3135,11424,6
3135,9931,1
3135,3612,2
3135,4566,8
3135,12432,4
3135,14439,6
3135,8799,8
3135,14421,3
3135,7554,3
3136,5521,4
3136,12410,10
3136,8123,1
3136,8627,3
3136,11131,1
3136,7631,6
3136,12791,2
3136,1949,10
3137,2077,2
3137,12135,2
3137,2893,6
3137,4374,5
3137,1282,6
3137,11289,6
3137,632,2
3137,2544,3
3137,1636,5
3137,10408,7
3137,12115,8
3138,7237,3
3138,570,8
3138,6806,7
3138,4174,6
3138,7330,10
3138,7493,1
3138,756,6
3138,6730,9
3138,4593,1
3139,6506,3
3139,7912,1
3139,14442,5
3139,6369,9
3139,9018,6
3139,8001,2
3139,5,9
3139,1067,3
3139,11085,8
3139,755,4
3139,4459,5
3140,7845,1
3140,7863,1
3140,9547,4
3140,1367,9
3140,10831,1
3140,4774,6
3140,6162,6
3140,6191,1
3141,9941,10
3141,5071,7
3141,8053,6
3141,13622,9
3141,13665,2
3141,10858,10
3141,11550,10
3141,11885,1
3141,6112,8
3141,12191,9
3141,7650,10
3142,54,10
3142,111,6
3142,12823,6
3142,2239,1
3142,8976,2
3142,6474,8
3142,4465,9
3142,4139,2
3142,14173,2
3143,12618,7
3143,166,10
3143,10381,2
3143,10733,4
3143,164,4
3143,8015,8
3143,9745,1
3143,644,3
3143,7616,3
3143,1529,7
3143,13490,3
3144,2350,4
3144,5931,2
3144,13173,1
3144,12305,10
3144,11476,2
3144,3555,1
3144,13766,7
3144,5933,1
3144,4602,8
3144,7720,3
3144,7117,3
3145,12225,9
3145,197,9
3145,2673,7
3145,8876,6
3145,1873,9
3145,6913,2
3145,4663,5
3146,1718,6
3146,3022,2
3146,3888,5
3146,749,1
3146,6753,8
3146,6494,6
3146,9316,2
3146,7886,6
3146,12896,9
3146,13827,10
3146,4946,8
3146,4854,10
3147,8883,3
3147,2641,3
3147,2031,2
3147,7401,4
3147,5703,3
3147,564,6
3147,5971,1
3147,11328,8
3147,14235,10
3147,7468,1
3147,13062,6
3147,11099,5
3148,2955,1
3148,2588,2
3148,5306,8
3148,8208,4
3148,13252,2
3148,13885,1
3148,13918,4
3148,9077,10
3148,6196,2
3148,10325,7
3148,3440,8
3148,13475,2
3148,744,7
3148,6234,3
3148,9604,4
3149,13084,5
3149,2271,4
3149,8859,2
3149,1064,4
3149,11194,6
3149,11409,2
3149,8771,10
3150,14307,8
3150,4564,2
3150,11410,7
3150,2273,1
3150,13825,2
3150,6499,1
3150,12144,8
3150,10831,1
3150,13293,5
3150,9954,7
3150,9360,3
3150,3744,10
3151,3868,7
3151,8848,2
3151,7263,2
3151,9450,6
3151,7931,8
3151,14181,2
3151,1217,1
3151,1353,5
3151,10253,10
3151,13718,8
3151,8955,6
3152,10512,6
3152,7484,9
3152,7500,10
3152,5305,8
3152,4515,2
3152,7794,5
3153,7728,4
3153,109,1
3153,421,1
3153,2935,1
3153,3343,1
3153,9071,8
3153,10246,1
3153,66,9
3154,2968,8
3154,6749,3
3154,12565,4
3154,12365,1
3154,11917,10
3154,8636,1
3154,9059,8
3154,5673,2
3154,12819,8
3154,9175,2
3154,3144,2
3154,755,5
3154,64,1
3155,11981,7
3155,14003,1
3155,8103,8
3155,14206,10
3155,8687,10
3155,10597,7
3155,13230,3
3155,545,2
3155,2519,2
3156,4525,10
3156,1279,5
3156,12028,1
3156,3538,8
3156,1765,8
3156,13557,9
3156,441,7
3156,12901,1
3156,13461,8
3157,8785,1
3157,14296,8
3157,783,9
3157,8449,6
3157,8882,2
3157,682,3
3158,7978,1
3158,12215,9
3158,14179,8
3158,2254,2
3158,7685,6
3158,14200,7
3158,9954,3
3158,3252,7
3158,235,7
3158,3932,6
3159,10095,6
3159,7666,9
3159,11516,7
3159,12490,7
3159,1088,6
3159,10953,8
3159,2759,5
3160,10075,9
3160,12438,6
3160,2684,2
3160,6527,9
3160,11539,10
3160,5310,2
3160,11325,6
3160,9888,2
3160,784,4
3160,11221,2
3160,3249,3
3160,8236,10
3161,1786,8
3161,8639,2
3161,1189,9
3161,8267,10
3161,8117,9
3161,5956,5
3161,11126,1
3161,4074,3
3162,5793,1
3162,13403,9
3162,9911,10
3162,1183,3
3162,7235,3
3162,10136,4
3162,7769,10
3162,12170,5
3162,10328,10
3162,382,10
3163,3751,2
3163,12898,10
3163,9,4
3163,11546,8
3163,11494,7
3163,12268,6
3163,11948,2
3163,7695,7
3163,7078,6
3163,5577,4
3163,13196,9
3163,9340,1
3163,12953,5
3163,12258,10
3163,7458,9
3164,13059,5
3164,4195,3
3164,3232,4
3164,13865,5
3164,12738,10
3164,5482,7
3164,8854,4
3164,3850,6
3164,4399,5
3164,682,3
3164,3565,6
3165,4095,2
3165,5683,5
3165,7733,2
3165,11004,8
3165,7001,8
3165,13303,10
3165,5446,3
3165,4353,9
3166,8255,9
3166,5694,4
3166,5429,9
3166,11349,6
3166,8418,3
3166,5876,3
3166,13763,4
3166,13324,5
3166,3148,9
3167,9699,9
3167,9754,1
3167,12083,2
3167,6596,9
3167,2210,3
3167,8071,10
3167,4251,9
3167,11637,4
3168,531,7
3168,9070,5
3168,3217,3
3168,6535,2
3168,5176,10
3168,7458,10
3168,9799,4
3168,1496,8
3168,10625,6
3168,10804,9
3168,9745,5
3168,11756,10
3169,12391,5
3169,8539,3
3169,11505,5
3169,8040,3
3169,3909,7
3169,14306,9
3169,6557,10
3169,1717,2
3169,69,1
3169,1423,7
3169,14440,4
3169,8144,6
3169,5094,2
3169,8167,8
3169,10158,5
3169,4755,9
3169,3412,4
3170,10906,3
3170,640,1
3170,7228,3
3170,8607,8
3171,7966,1
3171,1192,5
3171,14213,5
3171,13762,4
3171,3015,5
3171,5307,6
3171,3298,4
3171,3768,9
3172,194,8
3172,1611,1
3172,13853,6
3172,9085,9
3172,12577,2
3172,4423,7
3172,6582,5
3172,8925,4
3172,7984,2
3172,4402,2
3172,13006,3
3172,10489,7
3172,14356,2
3172,12342,3
3172,3354,4
3172,2768,7
3172,1228,6
3172,2881,4
3173,3257,4
3173,8381,2
3173,11671,5
3174,5596,4
3174,3989,3
3174,5803,3
3174,1986,2
3174,4360,8
3174,14223,4
3174,7054,4
3174,8231,2
3174,36,8
3174,13612,1
3174,13473,8
3174,6535,9
3175,9986,9
3175,5243,6
3175,5099,9
3175,4063,4
3175,8063,10
3175,12587,2
3175,12821,3
3175,11379,3
3175,10461,5
3175,10024,2
3175,11220,8
3176,8142,9
3176,885,5
3176,7422,6
3176,7612,3
3176,8434,4
3176,8957,3
3176,9490,4
3176,5348,9
3176,12588,6
3176,8658,10
3177,10966,8
3177,14148,5
3177,4166,4
3177,12231,8
3177,11498,6
3177,8674,1
3177,5333,8
3177,120,2
3177,4872,2
3177,25,7
3177,7483,4
3177,1431,9
3177,12861,5
3177,1244,1
3178,2019,7
3178,4327,7
3178,7567,8
3178,8362,10
3178,1703,5
3178,8148,6
3178,1082,6
3178,5845,10
3179,5119,3
3179,9176,10
3179,3643,10
3179,826,7
3179,9900,7
3179,2736,1
3179,3114,6
3179,14037,5
3179,6270,4
3179,12501,6
3180,363,4
3180,8684,3
3180,10725,9
3180,4177,1
3180,13719,7
3180,5900,7
3180,6326,1
3180,3301,6
3180,777,10
3180,12440,5
3180,6893,4
3180,1020,6
3180,6732,4
3180,12716,4
3181,5010,1
3181,1786,9
3181,5037,3
3181,4886,1
3181,3744,8
3181,11458,4
3181,10790,4
3181,8807,1
3181,12592,5
3182,8001,7
3182,11274,10
3182,3401,8
3182,1707,5
3182,8379,3
3182,12406,2
3182,6643,4
3182,6393,1
3182,8939,4
3183,9926,10
3183,5947,4
3183,1300,9
3183,6254,3
3183,1186,9
3183,11136,2
3183,9249,7
3183,6501,7
3183,13876,8
3183,7073,1
3183,14019,6
3184,8834,2
3184,4077,10
3184,12920,2
3184,1477,7
3184,5278,1
3184,7903,9
3184,13078,10
3185,4750,1
3185,4726,2
3185,4520,1
3185,11182,6
3185,11781,10
3185,8428,2
3185,13145,7
3185,8151,3
3185,6561,2
3185,12396,10
3185,13058,7
3185,11227,7
3185,5301,3
3185,70,3
3186,9882,5
3186,4930,8
3186,1273,4
3186,4554,7
3186,3686,8
3186,4556,1
3186,10382,9
3186,5968,5
3186,3440,7
3187,11491,1
3187,10171,8
3187,2302,8
3187,9083,9
3187,10488,9
3187,6503,6
3187,1814,2
3187,8183,8
3187,9897,1
3187,2484,4
3188,9965,5
3188,10820,3
3188,12053,9
3188,7425,2
3188,2430,8
3188,704,9
3188,1741,1
3189,10497,1
3189,3939,2
3189,6609,7
3189,4743,7
3189,3914,10
3189,6717,3
3189,9075,3
3189,14416,5
3189,1284,10
3189,8433,6
3189,7514,9
3190,9775,9
3190,1011,2
3190,5832,7
3190,11175,2
3190,5990,7
3190,10098,2
3191,11277,9
3191,6806,1
3191,45,10
3191,4760,10
3191,3971,5
3191,4606,10
3191,12161,5
3191,5371,2
3191,4536,10
3191,4694,5
3191,10021,4
3191,11289,7
3192,2956,4
3192,6966,1
3192,6523,7
3192,12253,7
3192,4346,8
3192,10096,5
3192,6393,5
3192,1759,3
3192,4766,3
3192,2636,10
3192,2431,1
3192,3101,6
3192,3683,2
3193,8282,2
3193,11577,5
3193,2730,7
3193,5940,10
3193,5505,2
3193,4984,6
3193,11145,6
3193,2870,9
3193,11231,4
3193,7646,10
3194,13387,9
3194,11703,10
3194,5758,6
3194,1082,8
3194,525,9
3194,11881,3
3195,7414,2
3195,4356,3
3195,3674,9
3195,14350,9
3195,6043,8
3195,7183,1
3195,4493,7
3195,11750,5
3195,13646,9
3195,2399,6
3195,11828,1
3195,3883,10
3195,10677,2
3196,13812,2
3196,10916,2
3196,631,3
3196,1451,5
3196,958,3
3196,7858,10
3196,9478,10
3196,8690,2
3196,6332,3
3196,2847,3
3196,14128,3
3196,9100,4
3197,1326,4
3197,4324,7
3197,250,7
3197,4743,10
3197,435,2
3197,180,7
3197,1709,6
3197,13760,4
3197,11596,3
3197,668,3
3198,13211,7
3198,10270,2
3198,5447,4
3198,13230,2
3198,1640,7
3199,7844,8
3199,11670,4
3199,11857,2
3199,7301,2
3199,2012,6
3199,10136,6
3199,10177,3
3199,872,4
3199,1068,2
3199,4881,10
3199,7083,5
3199,7847,7
3199,10128,2
3200,10313,3
3200,724,4
3200,12650,3
3200,7757,10
3200,1072,4
3200,9911,4
3200,13334,8
3200,13547,7
3200,3738,4
3200,13392,10
3200,2904,4
3201,14201,6
3201,11964,3
3201,10468,6
3201,8005,8
3201,10122,1
3201,11534,6
3201,11193,4
3201,11120,4
3201,6528,4
3201,2941,6
3201,4019,5
3201,2659,4
3201,3218,7
3201,12258,8
3201,11544,10
3201,10347,10
3201,12979,8
3202,7306,1
3202,10478,10
3202,6952,4
3202,1324,4
3202,3887,8
3202,6768,2
3202,7109,9
3202,10390,8
3202,727,4
3202,1947,5
3202,1112,4
3202,6741,10
3202,1074,9
3202,956,3
3202,2257,6
3203,13731,3
3203,3819,7
3203,2965,6
3203,5109,5
3204,3556,3
3204,4834,1
3204,5832,3
3204,4456,8
3204,5862,9
3204,13892,5
3204,7117,4
3205,8562,3
3205,10136,7
3205,11366,3
3205,4179,9
3205,4079,1
3205,12984,6
3205,14276,9
3205,732,7
3205,3664,7
3205,3017,4
3205,182,9
3205,3712,8
3205,12031,6
3205,11927,4
3206,12095,2
3206,6912,6
3206,8986,10
3206,9850,1
3206,4417,10
3206,3958,3
3206,677,1
3206,3841,9
3206,5579,7
3206,4823,5
3206,3814,4
3206,10141,2
3207,6745,10
3207,6594,4
3207,2661,9
3207,451,1
3207,3037,7
3207,5363,1
3207,14207,3
3207,8344,7
3207,10212,6
3207,1423,2
3207,868,2
3208,10416,2
3208,13136,10
3208,8495,7
3208,6024,6
3208,529,5
3208,940,8
3208,10979,5
3208,7840,2
3208,4183,1
3208,5271,8
3208,769,10
3209,7207,10
3209,8139,10
3209,13641,9
3209,2818,3
3209,711,4
3209,6403,6
3209,6393,4
3209,10729,1
3209,9060,8
3209,2606,10
3209,1246,5
3209,11357,6
3210,10439,6
3210,959,3
3210,6245,3
3210,8128,8
3210,7530,9
3210,3829,10
3210,577,6
3210,14157,4
3210,6472,10
3210,6665,7
3210,957,2
3211,7993,3
3211,933,9
3211,3201,6
3211,12213,5
3211,14233,3
3211,2031,1
3211,12014,4
3211,1842,7
3211,12229,6
3211,7483,6
3212,716,1
3212,6490,4
3212,225,6
3212,14078,2
3212,3381,1
3212,12257,4
3212,8353,6
3212,6218,8
3212,11689,5
3212,7959,6
3213,4751,5
3213,2413,5
3213,6875,2
3213,11610,5
3213,3620,1
3213,8936,3
3213,1876,5
3213,11448,5
3213,3632,10
3213,468,2
3213,5088,5
3214,2245,3
3214,12031,3
3214,14341,10
3214,12581,3
3214,13916,9
3214,1029,6
3214,3959,2
3214,9976,3
3214,8294,7
3214,7618,1
3214,9278,3
3214,484,2
3214,6270,9
3214,3023,9
3214,8679,7
3214,4665,3
3214,4079,1
3215,7362,3
3215,4642,5
3215,8492,7
3215,12366,8
3215,13999,5
3215,9354,1
3215,13006,1
3215,6553,5
3215,11148,1
3215,2382,6
3215,10116,3
3216,2531,9
3216,4934,7
3216,5120,9
3216,1986,10
3216,1108,6
3216,4049,1
3216,3168,2
3216,8299,5
3217,3698,10
3217,1602,9
3217,9040,6
3217,9681,2
3217,6067,7
3217,8273,7
3217,12915,5
3217,818,10
3217,6366,1
3217,14269,8
3217,4034,3
3217,7753,6
3217,1464,1
3218,4551,5
3218,6816,4
3218,11180,6
3218,8642,3
3218,11982,4
3218,912,4
3218,6780,2
3218,10627,1
3218,8506,10
3218,6399,9
3218,8728,4
3219,3381,8
3219,2108,9
3219,1494,9
3219,10914,9
3219,6876,7
3219,5835,8
3219,5344,4
3219,7976,1
3219,10187,3
3219,6320,5
3220,14441,8
3220,1610,1
3220,2425,4
3220,10452,5
3220,2319,3
3220,6594,7
3220,218,2
3220,1121,3
3220,7092,3
3220,5147,2
3220,2564,7
3220,11826,7
3220,2870,6
3220,1250,6
3220,11825,10
3221,5343,2
3221,10885,3
3221,12052,8
3221,2695,10
3221,7975,8
3221,7028,2
3221,664,10
3222,6397,7
3222,10363,4
3222,10115,4
3222,13643,3
3222,12796,10
3222,9440,3
3222,7299,10
3222,1097,8
3222,4526,2
3223,10770,6
3223,7326,1
3223,11592,1
3223,6521,7
3223,6711,3
3223,23,7
3223,3623,8
3224,4727,1
3224,8872,3
3224,13610,2
3224,3381,4
3224,4198,9
3224,12149,3
3224,224,4
3225,11497,1
3225,6093,8
3225,12067,6
3225,2062,2
3225,14138,10
3225,8947,7
3225,6329,9
3226,1558,8
3226,10032,5
3226,3276,1
3226,9225,1
3226,7368,9
3226,10374,1
3226,11321,1
3227,11662,2
3227,3050,1
3227,13061,7
3227,12696,1
3227,10304,3
3227,4596,2
3228,13317,2
3228,740,1
3228,4308,8
3228,13225,8
3228,8479,2
3228,9432,5
3228,8042,8
3228,8504,9
3228,6534,2
3228,4472,9
3228,13451,10
3228,5406,3
3228,7539,10
3228,3212,1
3228,3309,9
3229,9047,1
3229,580,2
3229,1344,2
3229,2946,1
3229,6928,8
3229,7860,5
3229,5522,2
3229,4481,3
3230,4768,2
3230,7804,10
3230,11256,2
3230,9651,8
3230,4461,1
3230,5063,9
3230,7947,2
3230,2650,6
3230,3570,4
3230,8641,4
3230,12321,8
3231,14192,2
3231,5144,7
3231,13754,1
3231,13094,5
3231,14100,4
3232,9583,4
3232,11813,5
3232,12762,1
3232,8390,5
3232,3848,5
3232,8696,9
3232,11122,3
3232,9933,10
3232,5235,5
3232,9801,3
3233,7868,5
3233,87,1
3233,1975,1
3233,3364,5
3233,1891,7
3233,14133,8
3233,11245,9
3234,12243,4
3234,9596,1
3234,14394,10
3234,4665,6
3234,7685,6
3234,2080,6
3234,730,1
3234,7639,10
3234,13155,1
3234,162,8
3235,3454,10
3235,10098,6
3235,6528,4
3235,2875,3
3235,13169,4
3235,4416,9
3235,3475,9
3235,1024,10
3235,7439,5
3235,12358,5
3235,375,3
3235,261,4
3235,3694,7
3235,4678,1
3235,12326,3
3235,7099,2
3236,8891,1
3236,4567,1
3236,5685,7
3236,13834,2
3236,12240,8
3236,9264,3
3236,6011,10
3237,1536,8
3237,4079,9
3237,10818,10
3237,1301,7
3237,6626,9
3237,2450,2
3237,2613,10
3237,6603,8
3237,2331,8
3237,87,3
3237,5479,6
3237,4571,9
3237,7096,4
3238,955,5
3238,8430,8
3238,4128,6
3238,1506,2
3238,8707,10
3238,8857,7
3238,10389,3
3238,2771,7
3238,1470,9
3238,1644,6
3238,4192,6
3238,7050,3
3238,1377,8
3239,9273,2
3239,2892,4
3239,10841,2
3239,6375,8
3239,8886,6
3239,9387,9
3239,6268,7
3239,9931,6
3239,12568,8
3239,12801,2
3240,4306,10
3240,13345,4
3240,8085,3
3240,6724,2
3240,10084,8
3240,4663,10
3240,26,6
3240,10938,10
3240,13816,6
3240,7944,9
3240,4603,2
3240,8352,2
3240,3609,1
3240,13867,7
3241,11881,10
3241,290,9
3241,11415,4
3241,1058,1
3241,1331,6
3241,11799,5
3241,6918,4
3241,4486,9
3241,13917,8
3242,2437,2
3242,6211,1
3242,6583,6
3242,12079,9
3242,13829,3
3242,3119,10
3243,10583,9
3243,7371,9
3243,2961,2
3243,3925,5
3243,6079,4
3243,11806,2
3243,9630,9
3243,5580,8
3243,6133,10
3243,423,6
3243,6237,2
3243,7525,9
3243,6849,10
3244,10659,5
3244,5991,2
3244,985,1
3244,12836,7
3244,7516,9
3244,9416,2
3244,3112,6
3244,9984,4
3244,10284,1
3244,3587,6
3245,689,4
3245,10576,3
3245,11752,5
3245,10449,4
3245,2497,7
3246,2144,4
3246,5202,6
3246,4969,6
3246,12107,6
3246,8508,9
3246,8818,8
3246,3374,7
3246,11250,4
3246,9293,1
3246,1507,9
3247,11406,5
3247,10919,9
3247,7746,3
3247,318,6
3247,17,10
3247,8084,8
3247,3280,4
3247,1562,7
3248,9413,3
3248,11210,7
3248,9383,9
3248,811,4
3248,3045,10
3248,429,1
3248,3319,4
3248,6419,2
3248,8669,2
3249,7675,6
3249,7031,2
3249,156,5
3249,4578,3
3249,13739,6
3249,13405,9
3249,864,5
3249,12717,7
3249,11309,2
3249,7149,1
3250,6700,6
3250,7516,7
3250,6525,2
3250,2965,5
3250,2118,3
3250,2019,7
3250,11393,2
3250,8148,7
3250,10101,6
3251,857,8
3251,6396,5
3251,11281,3
3251,26,2
3251,2289,7
3251,11730,7
3251,11243,9
3252,2879,3
3252,13269,8
3252,12320,4
3252,13568,5
3252,2964,7
3252,8522,1
3252,2002,9
3252,1181,1
3252,7936,3
3252,10914,4
3253,1842,8
3253,11085,5
3253,4992,2
3253,3623,3
3253,3329,6
3253,7427,6
3253,1755,7
3253,2305,1
3253,6845,4
3253,6427,1
3253,11830,10
3254,9012,3
3254,2672,5
3254,11477,7
3254,11735,9
3254,13080,7
3254,4654,4
3254,3933,6
3254,3794,9
3254,2442,3
3255,4393,2
3255,10357,2
3255,8197,1
3255,959,3
3255,5066,4
3255,3294,7
3255,5859,10
3255,3756,2
3255,8641,5
3255,4431,9
3256,7961,3
3256,7377,10
3256,4221,6
3256,5659,5
3256,10491,2
3256,14340,2
3256,11049,8
3256,585,8
3256,13872,2
3256,3225,4
3256,3831,1
3257,8133,5
3257,4899,7
3257,13144,2
3257,7963,10
3257,3259,2
3257,4280,2
3257,9975,4
3257,12580,3
3257,4117,10
3257,9726,8
3257,13214,1
3258,12073,2
3258,4718,4
3258,1272,10
3258,6349,10
3258,4621,8
3258,11513,2
3258,809,2
3259,4797,6
3259,382,7
3259,6972,4
3259,1870,6
3259,8369,8
3259,10167,10
3259,11209,1
3259,3239,10
3259,7207,4
3259,9346,2
3259,10574,6
3259,13850,9
3259,9037,4
3260,12824,7
3260,13355,1
3260,10270,8
3260,6335,4
3260,2853,2
3260,58,1
3260,7181,6
3260,8917,8
3260,7058,8
3260,13382,8
3260,3652,8
3260,3379,5
3260,13763,3
3261,3677,6
3261,5352,9
3261,1080,3
3261,13638,4
3261,12186,9
3261,10184,4
3261,7086,6
3261,8735,8
3261,715,5
3262,1324,7
3262,10295,5
3262,9793,1
3262,12523,10
3263,3653,6
3263,7682,3
3263,10122,6
3263,8835,6
3264,13633,9
3264,4320,7
3264,14194,3
3264,6158,3
3264,13381,7
3264,7247,5
3264,13050,2
3264,13302,8
3264,12598,6
3264,9641,5
3264,8170,4
3264,8869,1
3264,14159,2
3264,8604,3
3264,5779,9
3264,9153,8
3265,8515,3
3265,6483,5
3265,8685,2
3265,11835,10
3265,7015,6
3266,3280,5
3266,4438,1
3266,7534,3
3266,4193,8
3266,1732,6
3266,3262,10
3266,13576,9
3267,10955,10
3267,11172,5
3267,9489,3
3267,565,7
3267,9363,7
3267,10098,10
3267,3442,8
3268,2325,1
3268,1708,8
3268,8934,2
3268,10782,3
3268,4442,10
3268,6610,7
3268,2169,6
3268,12181,4
3268,2338,6
3268,5530,1
3268,8173,3
3268,3206,1
3269,2425,5
3269,12767,5
3269,3946,10
3269,6148,3
3269,2650,7
3269,10014,1
3270,13681,7
3270,7167,6
3270,5891,4
3270,11300,1
3270,8985,7
3270,13907,2
3270,5835,4
3270,1092,10
3271,5024,5
3271,6094,4
3271,10778,2
3271,3972,1
3271,13341,3
3272,6754,10
3272,7895,4
3272,4125,5
3272,4464,4
3272,3581,5
3272,10054,1
3272,6336,1
3272,6186,9
3272,4329,10
3272,4831,10
3272,11505,10
3272,4693,4
3272,8569,7
3272,3356,8
3272,14420,10
3273,8942,6
3273,6065,2
3273,4324,6
3273,7787,9
3273,4592,5
3273,9117,1
3273,12809,8
3274,8074,8
3274,4776,9
3274,869,5
3274,12043,7
3274,4015,7
3274,7852,10
3274,2508,10
3274,11733,7
3274,14363,2
3274,4680,1
3274,3936,8
3274,9816,3
3274,11792,10
3275,5417,8
3275,13418,4
3275,3186,4
3275,1583,6
3275,1411,10
3275,11726,9
3276,4857,8
3276,8169,9
3276,3203,10
3276,1153,10
3276,10886,1
3277,12582,8
3277,4490,8
3277,3475,5
3277,2874,4
3277,8349,8
3277,6872,6
3277,3348,4
3278,8391,4
3278,3288,5
3278,4938,6
3278,8621,1
3278,8142,7
3278,6685,3
3278,14015,1
3278,6305,5
3279,13385,4
3279,13069,8
3279,11832,5
3279,8617,7
3279,366,1
3279,10015,6
3280,4989,4
3280,11889,5
3280,10881,3
3280,10305,4
3280,3501,6
3280,10176,10
3280,13043,3
3280,5505,5
3281,4258,3
3281,1248,7
3281,9473,3
3281,216,8
3281,11535,10
3281,6938,2
3281,235,7
3281,14092,5
3281,3636,10
3282,5975,9
3282,8629,9
3282,13071,4
3282,6244,2
3282,511,5
3282,14333,1
3282,7103,9
3282,6633,3
3282,2190,3
3282,3995,7
3282,5879,1
3282,510,8
3282,12989,2
3282,2115,8
3283,869,8
3283,7036,3
3283,5450,1
3283,5618,10
3283,8930,7
3283,3437,1
3283,7517,9
3283,378,3
3283,9347,3
3283,1858,3
3283,7455,8
3283,5029,3
3283,11554,1
3283,242,10
3283,3330,2
3283,9139,3
3284,9867,8
3284,3926,10
3284,1347,10
3284,5805,10
3284,1812,6
3284,5198,9
3284,1462,9
3285,13879,9
3285,9873,7
3285,1783,8
3285,1022,8
3285,13731,9
3285,13229,3
3285,12129,1
3285,6841,5
3285,6431,10
3285,2232,7
3285,1971,10
3285,5346,1
3285,13707,2
3285,7789,1
3285,11087,4
3285,8691,5
3286,5324,4
3286,11025,10
3286,6232,6
3286,4596,5
3286,11293,4
3286,4614,1
3287,704,1
3287,7244,3
3287,2690,5
3287,9063,10
3287,4685,1
3287,1624,10
3287,8459,8
3287,9604,9
3287,8387,5
3287,3264,7
3287,9764,6
3287,4529,4
3287,11425,3
3288,3726,6
3288,10429,3
3288,3879,2
3288,7297,10
3288,13064,6
3288,2642,5
3288,276,4
3288,6530,8
3289,6879,1
3289,7454,8
3289,8240,5
3289,14302,8
3289,5404,10
3289,11786,2
3289,9342,2
3289,13995,10
3289,7640,9
3289,7577,4
3289,10382,2
3289,491,4
3289,6363,7
3289,10526,3
3289,5603,6
3289,14257,9
3290,1628,1
3290,8172,2
3290,91,8
3290,13812,10
3290,9689,6
3290,6425,9
