공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
(기타) 모비아카데미 온라인 퍼포먼스 마케팅 기본 완성 패키지,325,모비아카데미,모비아카데미,대외활동,대학생/대학원생/일반인/초등학생/중학생/고등학생/기업/제한없음,2020-09-09 ~ 2021-01-31,60만원 상당 지역상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(체험단) 앨리스 와이파이 프렌즈 모집! 포켓 와이파이 2주 체험단,208,앨리스 와이파이,수림문화재단,대외활동경품/이벤트,대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음,2020-09-08 ~ 2020-09-14,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
(봉사활동) 제2회 강릉국제영화제 자원활동가 모집,169,강릉국제영화제,수림문화재단,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-07 ~ 2020-10-04,총 100만원 상당의 상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 온 크리에이터 참가자 모집,100,무중력지대 영등포,무중력지대 영등포,대외활동,대학생/대학원생/일반인,2020-09-08 ~ 2020-09-20,총 100만원 상당의 상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(리포터) 2020 원자력안전위원회 국민기자단 모집,169,원자력안전위원회,한국원자력안전재단 ,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-08 ~ 2020-09-14,30만원 상당 상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 양평 청년 크리에이터 아카데미(연장),72,양평군청,(주)비디오빌리지,기획/아이디어UCC/영상대외활동,기타,2020-08-21 ~ 2020-09-13,130만원,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
(기타) 음악창작캠프 : 스토리 인 멜로디,142,경북콘텐츠진흥원,경북콘텐츠코리아랩,대외활동,대학생,2020-09-02 ~ 2020-09-13,문화상품권 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(모집) YCA 청년컨설팅협회 8기 컨설턴트를 모집합니다!,100,YCA 청년컨설팅협회,경북콘텐츠코리아랩,대외활동,대학생,2020-09-09 ~ 2020-09-19,문화상품권 30만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020년 고양시 청년자살예방을 위한 청년 서포터즈,231,고양시자살예방센터,고양시자살예방센터,대외활동봉사활동,대학생/대학원생/일반인,2020-09-01 ~ 2020-09-18,"€25,000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
水마트한 水자원 문제해결 실험실 시민 참여단 모집,229,대구테크노파크,지능형도시수자원통합관리기술개발연구단,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/수자원에 관심있는 세종시 1~6생활권 거주자,2020-10-06 ~ 2020-12-01,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
이윤영작가와 함께하는 글쓰기 수업!  코로나19 우울증 같이 극복해요 모집,194,구로청년이룸,구로청년이룸,대외활동,대학생/대학원생/일반인,2020-09-10 ~ 2020-09-23,"2,000만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 세계김치연구소 WiKim 서포터즈 제4기 모집 안내,154,세계김치연구소,세계김치연구소,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음,2020-09-10 ~ 2020-09-23,"2,000만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) [화상 영어 그룹 스터디 '턴챗'] 무료 체험단 턴챗 투게더 4기 모집,123,TurnChat,봉화군립노인전문요양병원,대외활동,대학생/제한없음,2020-09-10 ~ 2020-09-20,"1,000명 / 자원순환 물품",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제3회 꿈이룸 학교 공모전,244,꿈이룸학교,봉화군립노인전문요양병원,대외활동취업/창업,"대학생/고등학생/학교 밖 청소년, 고등학교 졸업한 청년",2020-09-07 ~ 2020-09-25,"1,000명 / 자원순환 물품",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(교육/강연) 다문화쿠킹클래스 수강생 모집 <2탄 중국>,138,동구청년센터 the꿈,동구청년센터 the꿈,대외활동취업/창업,제한없음,2020-09-10 ~ 2020-09-18,"1,500만원",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(서포터즈) 랭쿠 서포터즈 4기 모집,154,랭쿠,산업통상자원부,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-09 ~ 2020-09-21,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 2020 제 15기 청소년 글로벌 인권스쿨,146,휴먼아시아,휴먼아시아,대외활동,중학생/고등학생,2020-09-10 ~ 2020-09-24,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 국립중앙도서관 스마트폰 영상편집 원데이클래스,130,국립중앙도서관,트레져헌터,대외활동,제한없음,2020-09-14 ~ 2020-09-18,80만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(강의/강연) 푸념이 아니라, 진지하게 퇴사를 계획하고 있는 분들을 위한 강연 (무료)",75,구로청년이룸,트레져헌터,대외활동,대학생/일반인,2020-09-09 ~ 2020-09-15,80만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(기타) 하루10분, 대학생 온라인 자기계발 스터디",228,베어유 (빡공단),트레져헌터,대외활동,대학생/대학원생/제한없음,2020-09-14 ~ 2020-10-04,80만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 2020년 거제청년아카데미 수강생 모집,224,거제시,(주)유엔씨,기획/아이디어디자인광고/마케팅UCC/영상예체능문학/수기대외활동취업/창업,대학생/대학원생/일반인,2020-09-11 ~ 2020-10-05,80만원,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
(서포터즈) 위드마포 2기 모집,107,마포장애인종합복지관,(주)유엔씨,대외활동,대학생,2020-09-09 ~ 2020-09-22,80만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(체험단) 닥터자르트 홈쇼핑 체험단 모집,202,닥터자르트,(주)유엔씨,대외활동,대학생/대학원생/일반인/SNS(블로그or인스타그램)을 적극적으로 운영하는 여성,2020-09-11 ~ 2020-10-04,80만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020 IYF 온라인 영어말하기대회(중고등부),415,사단법인 국제청소년연합(IYF),(주)유엔씨,예체능문학/수기대외활동,중학생/고등학생,2020-09-01 ~ 2020-10-10,100만원,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2020 IYF 온라인 영어말하기대회(대학부),197,사단법인 국제청소년연합(IYF),(주)유엔씨,예체능대외활동,대학생/대학원생,2020-09-01 ~ 2020-10-17,100만원,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"[스타트UP서트] 배틀그라운드 모바일, 브랜드 마케팅 전략과 액션 노하우",155,모비아카데미,모비아카데미,대외활동,제한없음,2020-09-11 ~ 2020-10-15,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(멘토모집)2020 시드멘토링 스쿨 멘토모집,149,플레이시드스쿨,(재)통일과나눔,대외활동,대학생/대학원생/일반인,2020-09-10 ~ 2020-09-27,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 영등포 시민옹호단 '포옹' 청년 '포옹이' 모집,136,서울시립영등포장애인복지관,서울시립영등포장애인복지관,대외활동,대학생/대학원생/일반인,2020-09-14 ~ 2020-09-29,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020 해외 뉴스 콘텐츠 객원기자 모집,270,업클,부평구청,대외활동,대학생/대학원생/일반인,2020-09-11 ~ 2020-09-18,20만원 상당 상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제5회 파크랜드 대학생 마케팅 공모전,10101,(주)파크랜드 / (사)한국마케팅학회,(주)파크랜드,기획/아이디어광고/마케팅대외활동,대학생/대학원생,2020-09-04 ~ 2020-12-31,300만원,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 행복인사이트 in 부산｜제4기 행복 서포터즈 모집,341,행복인사이트 조직위원회,(주)리컨벤션,기획/아이디어네이밍/슬로건광고/마케팅대외활동,일반인,2020-09-11 ~ 2020-10-02,500만원,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
경의선 책거리 <시공을 넘어!책 속 상상을 현실로>,401,경의선책거리,전남개발공사,문학/수기대외활동,제한없음,2020-09-01 ~ 2020-09-29,70만원,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
(기타) 연세대 멘토들과 함께하는! '청소년 사회참여 환경 TALK콘서트',106,연세대학교 워크스테이션 ReEe,연세대학교 워크스테이션 ReEe,대외활동,중학생/고등학생,2020-09-12 ~ 2020-09-22,장학금 1백만 원 및 상패,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
전남 사회적 격차 해소를 위한 시민연구반 참여자 모집,76,전남정보문화산업진흥원,충남도청,대외활동,대학생/대학원생/일반인,2020-09-11 ~ 2020-09-18,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 스마트디바이스 아이디어 발굴캠프,173,과학기술정보통신부,"정보통신산업진흥원, 용인시디지털산업진흥원, 충북과학기술혁신원, 전주정보문화산업진흥원, 3D프린팅연구조합",기획/아이디어과학/공학대외활동,대학생/일반인/용인시내 대학생 및 일반인,2020-09-09 ~ 2020-09-16,80만원,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
(서) [K-핸드메이드페어 2020 온라인 서포터즈 모집]  2기 핸드메이트 모집 (~9/27),266,(주) 한국국제전시,(주) 한국국제전시,디자인예체능대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-14 ~ 2020-09-27,300만원,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
(서포터즈) 순수연구소 뷰티 서포터즈 2기 모집,146,순수연구소,순수연구소,대외활동,대학생/대학원생/일반인,2020-09-14 ~ 2020-09-28,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STEP 개통 1주년 기념 이러닝 콘텐츠 공모전,241,고용노동부,한국기술교육대학교 온라인평생교육원,기획/아이디어UCC/영상대외활동,제한없음,2020-09-14 ~ 2020-10-15,300만원,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2020년 비나텍 인재상 대학생 공모전,916,비나텍 주식회사,비나텍 주식회사,네이밍/슬로건대외활동장학(금)재단,대학생,2020-09-14 ~ 2020-10-31,100만원,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
(기타) 20년 경상남도람사르환경재단 제 1기 따오기 응원단 단원 모집,97,경상남도청,경상남도청,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/경남도민 누구나,2020-09-04 ~ 2020-09-25,100만원 상당 온누리상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(인턴) Art & Society M  매거진 인턴쉽을 모집합니다.,1615,ehs출판사,원불교서울교구 동그리티비,논문/리포트기획/아이디어사진예체능대외활동전시/페스티발봉사활동해외,대학생/고등학생,2020-09-14 ~ 2020-11-15,200만원,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1
(봉사활동) 국제 단체 키클럽 멤버를 모집합니다,674,서울시 키클럽 ( Key Club of seoul city),일러스트레이션코리아,대외활동장학(금)재단봉사활동해외,고등학생,2020-09-14 ~ 2020-10-15,700만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020년 화성시 농어촌마을 사진 모집이벤트,489,화성시마을자치센터,화성시마을자치센터,사진대외활동경품/이벤트전시/페스티발,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-14 ~ 2020-10-16,40만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
(서포터즈) K-MOOC 2020 시니어 서포터즈 모집,117,K-MOOC ,"특허청, 한국발명진흥회",대외활동,일반인/'50대 이상' 시니어,2020-09-14 ~ 2020-09-25,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기자단) 한국인터넷소통협회 디지털 콘텐츠 전문 기자단 더콘텐츠 유닛 모집,101,한국인터넷소통협회,한국정보화진흥원,대외활동,대학생/대학원생,2020-09-14 ~ 2020-09-30,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 6주만에 책 쓰기 프로젝트 21기 모집,323,글EGO ,한국정보화진흥원,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-01 ~ 2020-10-06,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 전남글로벌게임센터 JNGC 서포터즈 1기 모집,162,전남글로벌게임센터,한국정보화진흥원,게임/소프트웨어대외활동,대학생/대학원생,2020-09-11 ~ 2020-09-24,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
(교육/강연) [양천]고용노동부 청년센터| DIY 나만의 청년정책 만들기 (feat. 수요공방) 참여자 모집 (~9/23),100,고용노동부 청년센터,문예감성,대외활동,기타,2020-09-14 ~ 2020-09-23,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기자단) 제4회 판교 자율주행 모빌리티쇼 대학생 기자단 모집,68,경기도,킨텍스 / 차세대융합기술연구원,대외활동,대학생,2020-09-14 ~ 2020-09-20,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기타) 20 언택트 일자리 박람회 '일이온다NET',178,성동구청,성동구청,대외활동취업/창업,대학생/대학원생/일반인/고등학생/제한없음,2020-09-15 ~ 2020-10-11,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(서포터즈) 데이바이베이 서포터즈 (구 HYO-LO 서포터즈) 2기 모집,441,(주)거제요트,"(재)대전정보문화산업진흥원, 대전문화방송(주)",기획/아이디어디자인광고/마케팅사진UCC/영상예체능문학/수기건축/건설대외활동,대학생/대학원생/일반인/초등학생/제한없음,2020-09-14 ~ 2020-10-11,체험/참여,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
(서포터즈) 경기도공익활동지원센터 20-21 아카이브 에디터 모집,722,경기도공익활동지원센터 ,경기도공익활동지원센터 ,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-07 ~ 2021-12-31,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
스마트시티 국가시범도시 에듀테크 아이디어 발굴 시민 참여단 모집,925,한국교육학술정보원,재단법인 목포문화재단,대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-03 ~ 2020-09-30,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
국기에 대한 맹세문 낭독 참여 잇기 챌린지,1701,문화체육관광부,한국저작권위원회,UCC/영상예체능경품/이벤트봉사활동,제한없음,2020-09-04 ~ 2020-09-30,100만원,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
틱톡 세로 광고제,1148,TikTok Korea,한국저작권위원회,기획/아이디어광고/마케팅UCC/영상대외활동,16세 이상의 틱톡 사용자,2020-09-11 ~ 2020-11-09,300만원,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
대한민국 미래를 위한 나도 선생님 강의 동영상 온라인 콘테스트,502,대한민국최고 연설선발중앙회,공주시 미술협회,UCC/영상대외활동,대학생/대학원생/일반인/초등학생/중학생/고등학생,2020-10-01 ~ 2020-11-20,체험/참여,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
(취업/창업)2020 삼성생명 9월 SFP 사업부 직무설명회 (9/23),113,삼성생명,삼성생명,대외활동취업/창업,대학생/대학원생/일반인,2020-09-15 ~ 2020-09-22,300만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
비엔날레-용봉 패션의 거리 온라인 사생대회,415,"중소벤처기업부, 소상공인시장진흥공단, 광주광역시, 광주광역시북구청","용봉 패션의거리 문화관광형 시장육성사업단, 패션의거리 상인회",디자인예체능대외활동,초등학생/중학생,2020-09-14 ~ 2020-10-13,50만원,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
(서포터즈) [LG유플러스] 대학생 서포터즈 유대감 7기 모집(~10/12),291,LG유플러스,"문화체육관광부, 한양대학교 한국어문화원, 사단법인 국어문화원연합회",대외활동,대학생,2020-09-14 ~ 2020-10-12,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) “집에서 듣는 창업성공기! 방구석 ~ 콘서트 시즌2!!” 창업 토크콘서트,104,㈜스마트크리에이터,경북대학교 창업지원단 창업교육센터,대외활동취업/창업,대학생/대학원생/일반인/제한없음/경북대 학생을 포함한 대구경북 대학생들 누구나,2020-09-16 ~ 2020-09-21,100만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020 부천시 심곡본동 도시재생 현장 활동가 모집,177,부천시,http://www.bucheon.go.kr/site/main/corona,대외활동,대학생,2020-09-16 ~ 2020-12-31,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(마케터) 동화청과 대학생 크리에이터 모집,128,동화청과,부천시아동청소년정신건강복지센터,대외활동,대학생,2020-09-15 ~ 2020-09-30,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(교육/강연) [이:음 아카데미] 강의2부-장애, 예술, 인문학​(~10.6)",179,한국장애인문화예술원,한국장애인문화예술원,예체능대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-15 ~ 2020-10-06,200만원,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
(크리에이터) 경북의 진짜 매력을 보여줘! 경북 3대문화권 홍보 영상 크리에이터 경북애인 모집,217,경북문화관광공사/경상북도,경북문화관광공사/경상북도,기획/아이디어광고/마케팅UCC/영상예체능문학/수기대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-17 ~ 2020-09-30,창작지원금 300만원,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
KAIST한국과학기술원 주관 대국민 미래산업 시나리오 경연대회,865,한국산업기술평가관리원(KEIT),KIAST한국과학기술원,논문/리포트기획/아이디어디자인광고/마케팅UCC/영상예체능문학/수기과학/공학게임/소프트웨어대외활동취업/창업전시/페스티발장학(금)재단,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음,2020-08-24 ~ 2020-09-27,200만원,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
(기타) 국무조정실 온라인청년패널 참여자 모집 공고,96,국무조정실 청년정책추진단,국무조정실 청년정책추진단,대외활동,대학생/대학원생/일반인/제한없음/만19세~34세 청년 누구나,2020-09-14 ~ 2020-09-22,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(강사모집) 2020 해본사람들 청년강사 모집(~9.29),280,(주)해본사람들,(주)해본사람들,대외활동취업/창업봉사활동,대학생/대학원생/일반인,2020-09-16 ~ 2020-09-29,200만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(청년 지원) 하반기 청년모임지원사업 「유인」 참여자 모집 공고,341,유유기지 부평,유유기지 부평,광고/마케팅대외활동취업/창업장학(금)재단봉사활동,대학생/대학원생/일반인/최소 3인 이상의 인천 청년 모임(구성원 모두 인천 청년),2020-09-16 ~ 2020-10-05,200만원,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
(창업 지원) 대구콘텐츠코리아랩 아이디어 연결고리 프로젝트 시제품 제작 지원금 100만원,199,대구디지털산업진흥원,대구디지털산업진흥원,기획/아이디어디자인예체능과학/공학대외활동취업/창업,대학생/일반인,2020-09-17 ~ 2020-09-27,"제작 지원금 총 1,000만원",0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
(청년 지원) 대전광역시 서구 2020년 청년커뮤니티 지원사업,325,대전광역시 서구청,대전광역시 서구청,네이밍/슬로건디자인예체능문학/수기대외활동취업/창업봉사활동,서구에서 활동하거나 활동 예정인 최소 3인 이상의 청년*으로 구성된 비영리 모임  * 청년이란? 19세 이상 39세 이하의 청년 세대를 말함.,2020-09-08 ~ 2020-09-22,"제작 지원금 총 1,000만원",0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
(교육/강연)[정신번쩍 인적성 풀코스] 한 곳에서 끝내는 주제별 최신기술유형과 실전문제 풀이,86,구로청년이룸,"(주)하이쓰리디, 하이스타터",대외활동,대학생/대학원생/일반인,2020-09-14 ~ 2020-09-23,200만원+아이템 고도화 사후 지원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(강연/교육) 전공자/비전공자 개발자 메이킹 프로젝트_무료 개발 교육 (~09/27(일)까지),446,서울시,오픈놀,게임/소프트웨어대외활동취업/창업,대학생/대학원생/일반인/제한없음,2020-09-17 ~ 2020-09-27,총 540만원 지원금,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
(크리에이터) 제 1회 여행 서비스 <모먼트> 여행 크리에이터 꿈나무 공모전,466,모먼트스튜디오,모먼트스튜디오,사진대외활동경품/이벤트해외,대학생,2020-09-11 ~ 2020-09-27,총 540만원 지원금,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
(서포터즈) 몬트라움 10기 서포터즈 50명 모집,276,몬트라움,몬트라움,광고/마케팅대외활동,대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음,2020-09-16 ~ 2020-09-27,100만원,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"(강의/교육) 당신의 상상이 현실이 되는 곳, <상상산업청년마당>",83,서울특별시,서울특별시,대외활동,대학생/대학원생/일반인/중학생/고등학생,2020-09-01 ~ 2020-09-25,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 화상 영어 그룹 스터디 '턴챗' 온라인 서포터즈 4기 모집​,154,TurnChat,TurnChat,대외활동,제한없음,2020-09-17 ~ 2020-09-24,500만원,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
(취업/창업) [구로 청년이룸] 청년이룸 취업스터디 이루디 2기 모집 (~10/05),146,구로청년공간 청년이룸,구로청년공간 청년이룸,대외활동취업/창업,대학생,2020-09-17 ~ 2020-10-05,300만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(마케터) 관악 별빛 신사리 상권 마케팅 지원단 1기 모집,112,서울신용보증재단 관악상권르네상스사업추진단,서울특별시교육청 남산도서관,대외활동,대학생/대학원생/일반인,2020-09-16 ~ 2020-09-28,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경동시장 꼬집스 6기 모집,250,경동시장서포터즈,경동시장주식회사,기획/아이디어대외활동봉사활동,대학생/대학원생/일반인,2020-09-17 ~ 2020-09-29,30만원,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 국립어린이청소년도서관 대학생 서포터즈 모집,386,국립어린이청소년도서관,국립어린이청소년도서관,대외활동,대학생/대학원생,2020-09-01 ~ 2020-12-31,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 동구청년아카데미 '식(識)·도(道)·락(樂)' 청년기획단 취업특강 - 온라인 상담콘서트,93,"고용노동부, 대구동구청",동구청년센터 the꿈,대외활동취업/창업,대학생/대학원생/일반인/고등학생,2020-09-17 ~ 2020-09-24,50만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
(교육/강연) [수강생모집] 6주 완성! 실전 데이터 분석(60만원 상당 교육비 지원),400,인천테크노파크,인천테크노파크,과학/공학게임/소프트웨어대외활동취업/창업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-17 ~ 2020-10-07,아이패드,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
(전속 모델 모집) 비비안걸 콘테스트,304,비비안,비비안,광고/마케팅예체능대외활동,대학생/대학원생/일반인,2020-09-21 ~ 2020-10-11,50만원,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
(서포터즈) [부산경제진흥원 서포터즈] 제3기 SNS 프렌즈 'BE(베)프 3기' 모집!,117,부산경제진흥원,부산경제진흥원,UCC/영상대외활동,일반인/부산시민 5명 ,2020-09-17 ~ 2020-10-05,10만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 전남교육 SNS 서포터즈 모집,493,전남교육청,승일미디어그룹,광고/마케팅대외활동,초등학생/중학생/고등학생/기타,2020-08-28 ~ 2020-09-25,10만원,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
(서포터즈) 2020 대학생 제품안전 홍보단,152,산업통상자원부 국가기술표준원,한국제품안전관리원,대외활동,대학생,2020-09-18 ~ 2020-10-04,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(교육/강연) 실전온라인마케팅아이디어랩 참가자모집(~10/7),174,충남콘텐츠코리아랩,충남콘텐츠코리아랩,광고/마케팅대외활동취업/창업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-18 ~ 2020-10-07,100만원,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
[효녀를 추천해 주세요] 제22회 심청효행대상 공모 (총 장학금 1억원),1017,(재)가천문화재단,심청효행대상 운영위원회,문학/수기장학(금)재단봉사활동,대학생/일반인/초등학생/중학생/고등학생,2020-09-18 ~ 2020-10-12,"1,000만원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
(교육/강연) 너 마케팅에 문제 있어? 2주면 마케터가 될 수 있는 미니인턴에 참여해보세요! (~10/6),368,스마트동스쿨,오픈놀,광고/마케팅대외활동취업/창업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-18 ~ 2020-10-06,50만원 상당 도시문화상품권,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
(서포터즈) 제1차 동백마당 B로그 서포터즈 모집 공고,113,동백마당,동백마당,예체능대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-18 ~ 2020-09-28,50만원,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
(기자단) 동백마당 기자단 1기 모집 공고,230,동백마당,동백마당,논문/리포트대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-18 ~ 2020-09-28,50만원,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
(기타) 2020년「제9회 화성시 온-라이브 평생학습박람회」유튜브 주제영상 참가자 모집,132,화성시평생학습관,화성시평생학습관,UCC/영상대외활동,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-15 ~ 2020-10-05,50만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
(기타) 잇다 코디네이터 8기 모집,103,itdaa(잇다),itdaa(잇다),대외활동,제한없음,2020-09-15 ~ 2020-09-27,농촌사랑 상품권 200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(기자단) 제7회 대한민국청소년기자대상,391,서울특별시,서울특별시립청소년미디어센터,기획/아이디어문학/수기대외활동,중학생/고등학생,2020-09-19 ~ 2020-10-30,농촌사랑 상품권 200만원,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
(교육/강연)2020 지속가능 스쿨 그린리더 모집,249,기후변화 청년모임 빅웨이브,(재)광명문화재단,예체능과학/공학대외활동,중학생/고등학생,2020-09-14 ~ 2020-10-19,200만 원,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
(인턴)2020년 하반기 대학생 기자 모집,493,수완뉴스,수완뉴스,대외활동취업/창업,대학생/대학원생,2020-09-19 ~ 2020-12-31,100만원,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
